sedalea,latitude,longitude
2200060,30.6527435,-92.8196052
2200090,30.2064437,-90.9125023
2200120,29.8988529,-91.0524649
2200150,31.0850937,-91.9937975
2200180,30.6450184,-93.3402526
2200210,32.3409517,-93.0411511
2200240,30.7753782,-89.8616597
2200270,32.6958514,-93.6161317
2200300,32.5771951,-93.8824228
2200330,30.2295588,-93.3580154
2200360,32.1012195,-92.1142311
2200390,29.871812,-93.1649478
2200420,31.666517,-91.846703
2200450,32.8270432,-92.9897672
2200480,31.4698055,-91.626314
2200510,32.0592476,-93.7407968
2200540,30.5011669,-91.0748187
2200570,32.7301699,-91.2341409
2200600,30.8397837,-91.0434338
2200630,30.7206932,-92.4040858
2200660,32.1390764,-91.6723711
2200690,31.5977873,-92.5617156
2200720,29.5507737,-91.8376719
2200750,30.2706327,-91.3658402
2200780,32.3042901,-92.5616997
2200810,30.2695293,-92.8162205
2200840,29.6633433,-90.1006107
2200870,30.2065065,-92.06417
2200900,29.4919925,-90.394849
2200960,31.6800826,-92.1615956
2200990,32.6018231,-92.6623026
2201020,30.4404194,-90.7274738
2201050,32.3413753,-91.2420231
2201080,32.5189851,-92.0771794
2201110,32.8200082,-91.8003988
2201140,31.7252229,-93.0969902
2201170,30.0534195,-89.9345018
2201200,32.4755603,-92.1605707
2201230,29.3847616,-89.4548319
2201260,30.708319,-91.6046207
2201290,31.1932037,-92.5359531
2201320,32.1012125,-93.3490504
2201350,32.413158,-91.7483534
2201380,31.5604024,-93.5595793
2201410,29.8914984,-89.3279425
2201440,29.9057222,-90.3578553
2201470,30.8225386,-90.7083074
2201500,30.0247772,-90.7939562
2201530,30.1473067,-90.4856737
2201560,30.5834409,-91.9892745
2201590,30.1214329,-91.6114814
2201620,29.6293488,-91.4638037
2201650,30.4100224,-89.9519622
2201680,30.6215802,-90.4066329
2201710,32.0014894,-91.342576
2201740,29.3341299,-90.8436739
2201770,32.8293486,-92.3756501
2201800,29.7897222,-92.2915678
2201830,31.1105625,-93.1815202
2201860,30.8521435,-90.0462534
2201890,32.7321522,-93.3398245
2201920,30.4640516,-91.309808
2201950,32.7924797,-91.4519982
2201980,30.872701,-91.4210081
2202010,31.9411871,-92.6412694
2206840,30.5711423,-91.0398276
2314530,45.0085852,-69.2366328
2314560,44.7883815,-69.8575039
2311670,44.4496339,-70.7615502
2307440,44.9511887,-70.9838118
2382002,44.8209987,-70.9026099
2312180,45.3580396,-69.6302919
2314762,45.965464,-67.8977687
2313740,45.3031513,-69.3795593
2304110,47.0180629,-67.8630874
2308580,46.6977998,-68.4958057
2310860,46.638724,-68.0686376
2306780,44.0465595,-68.6268884
2311820,44.102333,-68.9534251
2304880,44.7267605,-67.9846151
2305360,44.9109583,-67.0089131
2305380,45.4584383,-67.7324646
2306150,45.2203109,-67.7544481
2314787,43.979599,-69.2160402
2311730,45.1290484,-69.4327614
2302960,45.5510186,-69.4785268
2382009,45.978304,-69.2920522
2306900,44.6655035,-67.5949703
2314590,44.7408644,-69.732793
2382008,45.7713894,-70.0248172
2300058,45.3833246,-69.9992412
2305980,44.4025119,-70.9432192
2307710,44.6963013,-67.444269
2307980,44.7503589,-67.4750197
2308135,45.0485294,-67.3553452
2309090,44.8197738,-67.6151116
2309560,44.9168064,-67.1349576
2309650,44.9835423,-67.101382
2311430,44.5301051,-67.765617
2382007,43.785232,-68.8540796
2311550,44.1363186,-69.3306797
2314789,43.8960633,-70.1245042
2306060,43.7036174,-70.4637804
2314210,43.9757686,-70.6392975
2314778,44.88168,-68.738644
2306180,45.0721779,-68.5893948
2306510,44.8199595,-68.9177507
2307200,45.3028144,-68.0861434
2308280,45.649093,-68.684426
2309330,44.6887779,-68.7628054
2310980,44.8346539,-69.0094224
2311220,45.4122412,-68.2533363
2314785,44.8520328,-69.3071834
2314040,45.5253867,-68.4498515
2314440,44.9821853,-68.9787733
2314470,44.7939792,-68.5913084
2300063,45.2140279,-68.5074293
2382003,45.1651767,-70.5704763
2311880,44.6810326,-70.1814039
2314806,46.0536199,-68.3290581
2314805,44.4681943,-70.1990985
2314803,44.920741,-70.7342451
2302610,44.0845366,-70.2496493
2314811,45.0661839,-69.7057705
2314814,44.631269,-67.9271202
2314818,45.1815349,-70.5079502
2306000,44.8926944,-68.8453277
2313140,44.8474416,-68.7141887
2304895,44.2178288,-68.7015979
2309390,44.7215064,-68.4900967
2300003,44.9549298,-67.0430846
2302790,45.6918268,-67.9691571
2308700,46.9763913,-68.1149617
2382004,44.0608975,-69.7997483
2314817,44.9652597,-69.6669351
2310830,44.8054011,-67.0317838
2313080,45.5731592,-67.4706505
2313200,45.3352168,-67.6049881
2313710,44.7571515,-67.5398967
2300062,44.7761526,-67.4165195
2304900,44.9238739,-67.245967
2302500,44.8938805,-68.303832
2303210,44.4021376,-68.5277179
2303610,44.2583531,-68.5463234
2302280,45.0855964,-67.4755059
2302880,45.0924148,-67.3051518
2304160,45.0108217,-67.2730042
2304440,44.9889651,-67.4228789
2314782,44.9498274,-68.6755657
2308250,44.9933779,-68.5759447
2314773,43.3847035,-70.4967112
2314784,43.5240178,-70.4379134
2313490,43.3075878,-70.6088974
2314670,43.5665763,-70.7591238
2302220,43.5366467,-70.9402579
2303150,43.4387328,-70.3929427
2310500,43.4241422,-70.7578593
2314700,43.3569111,-70.8581991
2303510,44.7847539,-68.7350119
2303390,45.3190981,-69.2387378
2314772,43.8462729,-69.8249002
2305970,43.7084052,-69.7578991
2306810,44.2988796,-68.9152501
2311520,44.5440181,-69.2314038
2314760,45.4204037,-68.4241052
2314761,45.2050709,-69.2232147
2300057,45.3926023,-68.757516
2314796,44.5849393,-68.7646924
2304080,44.4090064,-68.8155328
2304620,44.2588493,-68.2265287
2304890,44.7008917,-68.5579582
2314790,44.5323272,-68.2052827
2311850,44.0334754,-68.9015757
2382013,43.9101846,-69.4004395
2311610,46.5268081,-67.847668
2307590,44.1502287,-68.247902
2308160,45.6424028,-68.4786709
2311250,45.2395108,-68.5859753
2382010,45.7533753,-68.5932405
2311700,46.8198656,-68.1902342
2313590,46.9751293,-68.2472485
2314010,46.8840579,-68.1195081
2304500,45.0938415,-70.4702654
2303930,43.5673345,-70.2035092
2305670,43.7404718,-70.2771725
2309930,43.6331574,-70.1853051
2314793,43.8544197,-70.4340517
2310590,44.1950739,-69.7939117
2382005,44.6289184,-69.428881
2314768,43.7199229,-70.0296588
2314190,43.7870348,-70.8386159
2310530,43.5712034,-70.3341696
2310710,43.9244252,-70.3186614
2312330,43.631402,-70.2859894
2313560,43.7079198,-70.3526019
2303980,45.0643441,-70.2727491
2314100,43.788137,-70.156478
2314240,43.7805194,-70.1941571
2314300,44.8524251,-70.2994411
2314795,44.5178361,-70.480788
2308340,43.7588809,-69.318878
2307140,43.0048522,-70.6043548
2300059,45.3717914,-68.8811743
2310770,44.1768328,-70.5686171
2314765,44.0724032,-70.8915362
2311280,46.614226,-68.4328959
2311100,47.1319563,-68.6506192
2311310,47.2552694,-68.3704143
2382001,46.7114986,-68.8567072
2307800,47.2932982,-68.2518091
2309240,45.8217231,-67.8546391
2310140,45.6921383,-68.0891118
2304897,45.6584831,-70.3387661
2308140,45.2868319,-68.8951091
2310950,44.6739586,-68.9548393
2310560,47.0941438,-69.102951
2310890,46.7762407,-67.859197
2311010,47.1226746,-67.9695292
2311370,43.2112874,-70.7623854
2314130,43.1654947,-70.5910103
2311160,46.2275429,-67.873069
2314791,44.4270773,-69.0200514
2312810,45.3379048,-67.7715935
2313110,44.4293349,-69.6482941
2313350,44.5452848,-69.6613961
2313860,44.5238496,-69.5771791
2300002,45.2898668,-67.6193498
2313970,44.309991,-69.9630934
2314330,44.6106574,-69.5596997
2300052,45.2996262,-69.9283179
2306330,44.9771472,-69.5455539
2306600,45.0877395,-70.1004287
2309810,45.0937757,-69.969875
2310620,45.6476859,-70.2144554
2313070,44.7285984,-70.9835836
2310650,45.0957543,-69.8384337
2314610,44.7280647,-69.3951352
2314767,44.9002664,-69.9417077
2300061,45.2123725,-69.9033967
2303290,43.8418478,-69.6061479
2303600,43.8920868,-69.473191
2314776,44.0907021,-69.7598434
2305400,43.9759894,-69.6109523
2306870,44.1715983,-69.5145909
2302980,44.8137055,-68.0177163
2308940,44.1012484,-69.4826583
2312300,43.8821693,-69.5495398
2312360,43.8133391,-69.6628684
2303780,43.8964047,-69.973436
2311790,43.7226672,-70.5902265
2313500,44.9146847,-67.637106
2314410,43.9040684,-69.0092904
2310680,45.6659894,-67.8274545
2300004,46.4135147,-67.8491551
2300005,47.2561493,-68.1374811
2382006,44.3257398,-69.4270148
2300001,45.0444545,-68.6650099
2302820,44.8296254,-68.7887668
2303990,45.4023002,-68.0254718
2305160,45.5798412,-68.0938698
2305280,45.6536396,-68.5973397
2314794,46.9238125,-67.9869888
2304650,45.0481611,-67.575552
2307530,44.0194953,-70.0789321
2314775,44.0835662,-70.3713348
2314160,44.2421404,-70.1833653
2314783,44.1426028,-70.0021797
2302730,45.1814566,-67.4398865
2303870,45.142952,-67.2175239
2310190,45.0673414,-67.1499529
2382012,45.1173671,-67.6990596
2302640,44.3349137,-69.7342027
2314780,44.2055056,-69.5726064
2314779,44.4668954,-69.7439691
2300065,44.6488046,-67.2248768
2300067,44.628153,-67.3795443
2300009,43.6769364,-70.1547563
2300068,44.7603219,-67.2550471
2305310,46.6333043,-67.8476235
2306030,45.8098274,-68.1017158
2307770,45.6328276,-68.2401015
2311580,45.2365246,-68.9547058
2306250,45.4621803,-69.5433184
2307110,45.1538035,-69.5984499
2300008,44.4340068,-70.0670336
2314771,43.7338618,-70.1183069
2307320,44.0895941,-70.1721851
2314788,44.4012773,-69.9522918
2303640,44.3500242,-68.7664772
2382011,44.9339475,-68.1665485
2309630,44.4827026,-68.705997
2311910,44.1315785,-68.4683224
2312140,44.3468802,-68.6343652
2312750,44.467466,-68.5073242
2312980,44.4655406,-68.3909002
2309990,45.1431088,-67.526589
2310320,44.6176685,-67.492194
2400030,39.6123134,-78.7031037
2400060,38.9935793,-76.560484
2400090,39.3000324,-76.6104761
2400120,39.4431666,-76.6165693
2400150,38.5226102,-76.5294945
2400180,38.8715306,-75.831662
2400210,39.5633179,-77.015353
2400240,39.5623537,-75.9415852
2400270,38.4728532,-77.0154272
2400300,38.4199446,-76.0773856
2400330,39.4704287,-77.3976237
2400360,39.5472985,-79.2746192
2400390,39.5374292,-76.2997894
2400420,39.2522639,-76.9244057
2400450,39.2412793,-76.1259867
2400480,39.1373815,-77.2030633
2400510,38.8258796,-76.8472724
2400540,39.0406929,-76.0824053
2400570,38.0744501,-75.8533228
2400600,38.2202894,-76.5303837
2400630,38.7483519,-76.1784798
2400660,39.6036207,-77.8146709
2400690,38.3671156,-75.6319639
2400720,38.2221332,-75.3099315
2500001,42.3975002,-72.1036444
2500002,42.2311461,-72.0057166
2500013,42.0808071,-72.9006158
2500067,42.5968756,-70.7599354
2500542,42.5690045,-71.6186757
2500544,41.67735,-70.029764
2501650,42.1199641,-70.9572156
2501780,42.593221,-73.1343307
2501800,42.0647311,-72.6534774
2501860,42.8512932,-70.9558104
2501950,42.6480437,-71.1617514
2501980,42.4187215,-71.1639124
2502040,42.616594,-71.9184553
2502100,42.2577546,-71.4735257
2502160,42.6344953,-72.1975135
2502190,41.9316531,-71.2945028
2502220,42.1987079,-71.8460062
2502250,42.1324607,-71.054013
2502310,41.6614734,-70.356953
2502400,42.4992951,-71.2818888
2502430,42.2790098,-72.4004682
2502460,42.0766822,-71.4744898
2502490,42.3953169,-71.1802841
2502530,42.2468306,-73.3441755
2502640,42.5570876,-70.843066
2502670,42.5596734,-71.2609469
2502715,42.0402513,-71.5440359
2502790,42.33196,-71.0201725
2502820,41.7174595,-70.5918241
2502940,42.2061879,-71.0023199
2503030,41.956913,-71.0047834
2503090,42.082543,-71.0246378
2503150,42.3238534,-71.1420033
2503240,42.5032267,-71.201713
2503270,42.3760428,-71.1186798
2503300,42.1757371,-71.1253849
2503360,41.8786436,-70.7431985
2503390,42.398141,-73.0732349
2503510,42.5970548,-71.3696996
2503540,42.3968243,-71.0313479
2503660,42.1756682,-72.5722571
2503750,42.4118873,-71.6900054
2503780,42.262428,-70.7988829
2503990,42.5741744,-70.9505165
2504020,41.5665098,-70.9582285
2504050,42.2468719,-71.1794622
2504140,41.6885538,-70.2034714
2504200,41.8372629,-71.2190465
2504230,42.0530722,-71.7522414
2504320,42.679723,-71.3006796
2504360,42.1074452,-71.9610981
2504410,42.0443242,-70.7060726
2504440,42.037278,-70.9404591
2504500,42.0623782,-72.498111
2504590,42.2654347,-72.6708131
2504620,42.0405153,-71.1093286
2504770,42.4059375,-71.0546487
2504800,41.6336185,-70.8713056
2504830,41.7253505,-71.0941619
2504860,41.5949388,-70.5992432
2504890,42.6019793,-71.8158757
2504950,42.0613376,-71.2458016
2504980,42.3079052,-71.4361957
2505010,42.0848585,-71.4105714
2505070,41.7987732,-70.9847419
2505130,42.5842062,-71.9887369
2505160,42.2594751,-72.9161403
2505220,42.7278794,-70.9820364
2505270,42.5776213,-72.5152615
2505280,42.6288499,-70.6858747
2505340,41.4431098,-70.8627068
2505370,42.2091512,-71.6836442
2505400,42.2449487,-72.5001426
2505490,42.6146712,-72.5970627
2505500,42.6305825,-71.5342696
2505580,42.3564911,-72.5686319
2505670,42.6192038,-70.8668183
2505730,42.1035888,-72.4216951
2505790,42.1229562,-70.8563099
2505880,42.5042565,-71.5885131
2505940,42.3894016,-72.6168064
2505970,42.7829453,-71.0874356
2506090,42.2230757,-70.886938
2506150,42.1402442,-70.9973471
2506240,42.1959508,-71.4534301
2506270,42.2116562,-72.642448
2506300,42.1230066,-71.531404
2506330,42.2240957,-71.5404885
2506390,42.3890712,-71.5458637
2506420,42.3402327,-70.8833012
2506480,42.6959806,-70.8356476
2506660,42.7002733,-71.1613574
2506690,42.2832945,-73.2273068
2506720,42.2384267,-71.9123398
2506750,42.3678582,-73.2697633
2506780,42.5208343,-71.7705075
2506840,42.4457434,-71.2309085
2506960,42.5359311,-71.4905688
2506990,42.0475652,-72.5711305
2507020,42.63898,-71.3211407
2507050,42.1835768,-72.4578116
2507080,42.5826069,-71.7204641
2507110,42.4748618,-70.9621851
2507140,42.5341456,-71.0383332
2507170,42.4293799,-71.0587065
2507230,42.017302,-71.2164095
2507260,42.4956288,-70.8358197
2507320,42.3496175,-71.547214
2507350,42.1151393,-70.7103308
2507440,41.6176232,-70.4927131
2507500,42.4259551,-71.4562562
2507530,42.1845991,-71.3053065
2507560,42.4238438,-71.1092309
2507590,42.1562029,-71.4303445
2507620,42.455723,-71.0590194
2507680,42.1414149,-71.5837098
2507740,42.742468,-71.1792179
2507770,41.8780043,-70.8692669
2507860,42.1586917,-71.5214188
2507890,42.1922464,-71.777649
2507920,42.1731025,-71.3637564
2507980,42.2415568,-71.0824318
2507990,42.6073829,-72.7901374
2508040,42.0935962,-72.3214936
2508250,41.2934161,-70.1021689
2508280,42.5522551,-72.099281
2508310,42.4489538,-71.6117413
2508340,42.2848223,-71.3488109
2508370,42.2815935,-71.2424143
2508430,41.6613028,-70.9379126
2508580,42.8123585,-70.8910953
2508610,42.3318764,-71.2084023
2508670,42.6755506,-73.118109
2508700,42.6739092,-71.0913339
2508730,41.9725091,-71.3343971
2508760,42.2675643,-72.0668759
2508790,42.6704475,-71.7139084
2508820,42.5782217,-71.0843981
2508850,42.3270445,-72.6746304
2508940,42.1282827,-71.6577721
2509000,41.9653413,-71.1817803
2509030,42.1645688,-70.8188439
2509060,42.1873602,-71.1959555
2509270,42.1282605,-71.8671001
2509300,42.1877937,-72.308469
2509360,42.5342793,-70.9697817
2509420,42.0678041,-70.8057131
2509450,42.7955911,-70.9890946
2509600,42.6804239,-72.4566863
2509630,42.4518397,-73.2606845
2509720,41.8974305,-70.6246282
2509840,42.0569127,-70.1904878
2509870,42.2610059,-71.0089876
2509930,42.1764458,-71.0515677
2509990,42.5351829,-71.1054234
2510050,42.4210055,-70.99036
2510170,42.1292512,-70.9087358
2510200,42.656952,-70.6046301
2510380,42.5012804,-70.8975017
2510470,41.7132003,-70.4857371
2510500,42.4684323,-71.0139456
2510560,42.2050615,-70.7429781
2510590,41.8421063,-71.3223094
2510620,42.1084634,-71.1851819
2510770,42.2847672,-71.7142277
2510890,42.3904453,-71.1010331
2510920,42.256208,-72.58103
2511010,42.0597374,-72.0339083
2511040,42.1443035,-73.3388605
2511130,42.115454,-72.5399783
2511220,42.4742082,-71.0976654
2511250,42.1188787,-71.1015702
2511400,42.1320512,-71.750318
2511430,42.4680592,-70.8912602
2511460,41.7581626,-71.2141812
2511520,41.9033244,-71.0949874
2511580,42.6120881,-71.2278451
2511740,42.7768343,-70.8748945
2511760,42.6677617,-71.4288204
2511850,42.0611658,-71.6436275
2511880,42.3967562,-71.8778271
2511910,42.50436,-71.0640609
2511970,42.1462862,-71.2556036
2512000,42.3889211,-71.2422678
2512030,42.2754618,-72.2801578
2512060,41.7610398,-70.701779
2512100,42.222424,-72.1853592
2512180,42.3694508,-71.1779249
2512210,42.3604268,-71.3610994
2512240,42.0470748,-71.8458053
2512270,42.3059316,-71.282917
2512390,42.3694173,-71.7850362
2512420,42.0216172,-71.026717
2512510,42.1254511,-72.6497341
2512600,42.2684262,-71.6133087
2512630,42.1388377,-72.7559114
2512660,42.5855413,-71.44025
2512750,42.3605016,-71.3034335
2512780,41.5797936,-71.0818218
2512810,42.2196452,-71.2167679
2512840,42.2066757,-70.9458452
2512930,42.0660005,-70.8940703
2513050,42.5646465,-71.1645158
2513080,42.6671888,-72.0460092
2513110,42.4527518,-71.1443188
2513170,42.3755413,-70.9706464
2513200,42.4887687,-71.1544382
2513230,42.2694781,-71.8077831
2599997,41.8843837,-70.3594513
2629250,41.9193965,-84.868397
2619100,43.0576257,-83.0804804
2604020,45.7922299,-87.3759284
2632550,43.0682098,-86.109671
2619580,43.2699254,-84.5918668
2613530,43.6195302,-83.789993
2636300,43.3877564,-86.3017862
2617160,43.1923965,-85.2650715
2614610,42.9579957,-85.5183449
2616440,42.9641316,-85.6585188
2620340,42.8706135,-85.6084281
2625950,43.0334843,-85.5934178
2618180,43.4260469,-84.2140511
2608010,45.579212,-87.4964489
2623550,45.2824501,-87.4549396
2604260,43.6167647,-83.9620376
2629520,43.4737445,-83.7081649
2632640,43.3002055,-84.1634282
2603810,43.9503361,-85.870746
2606720,45.8689252,-88.0045207
2618510,43.3868858,-86.1116868
2624120,43.1707311,-86.2512074
2624840,43.2260837,-86.2617211
2626220,43.2568371,-86.0825214
2629540,43.3058371,-86.2500182
2609750,43.8378325,-84.717168
2610200,43.7205411,-84.5585986
2614100,43.8797383,-84.9310104
2632880,43.458864,-84.578359
2601950,41.91375,-84.0387613
2606930,41.9986041,-83.8179227
2619410,45.8277282,-88.0615742
2630480,46.1060879,-87.9024565
2606270,42.405322,-86.01527
2616050,42.3519652,-85.8372996
2618570,42.6580269,-85.7706403
2636660,42.8461871,-85.994489
2611910,42.5060679,-85.4172287
2622980,42.5464499,-85.6379568
2630960,42.6714786,-86.1865841
2624870,43.2019212,-86.2409625
2602160,44.6934054,-83.2770563
2611730,41.8904336,-83.798218
2606990,42.1020683,-84.2748299
2607620,42.8144731,-85.5105577
2635550,42.6769327,-85.6342523
2620980,42.7738664,-85.124446
2622050,42.9413545,-85.3664421
2607560,42.8059305,-85.7160163
2608520,43.227646,-85.5010413
2604290,43.6769132,-84.8955143
2610020,42.2102165,-85.3636147
2618840,42.8550909,-85.8745444
2627060,42.4103049,-85.7197776
2602220,42.5354046,-85.8891925
2628530,42.4370479,-85.600167
2609560,43.6711525,-85.1369454
2612960,43.4623906,-85.0332702
2624600,43.5510674,-85.4539971
2610980,42.2902927,-86.2774848
2612150,42.0153845,-86.1267355
2627660,42.2400038,-85.8929158
2621450,42.4531285,-84.4444285
2626010,42.3619508,-84.4355198
2626280,42.7032903,-84.4219961
2633030,42.4423813,-84.1792809
2625020,46.4635931,-87.577199
2608040,43.4851923,-83.3803405
2618720,42.6209237,-83.9337721
2602820,42.2879295,-83.736297
2630660,42.1654107,-83.8141835
2619620,42.214475,-84.4211786
2634650,42.194192,-84.3855013
2617860,43.6512491,-86.5389118
2631320,43.6141883,-86.5358261
2600018,46.5638281,-88.730721
2603990,46.7560992,-88.5784264
2607690,47.4586941,-88.1623741
2626940,47.134104,-88.4666085
2628890,46.9684959,-88.6351959
2601890,47.0466293,-88.7328412
2617550,47.2296976,-88.6216571
2600014,46.5060245,-89.2513932
2608880,46.9825681,-88.5342965
2610590,42.2792561,-85.5022789
2617250,42.3832742,-85.388982
2627420,42.3445619,-85.5642967
2628950,42.205187,-85.586131
2635340,46.2516551,-89.2107233
2629130,45.2843185,-83.6684178
2604170,42.8288357,-84.4447756
2614730,42.6563711,-84.0859905
2620550,42.8828839,-84.3713041
2624630,42.8434626,-84.1404769
2629760,42.2743459,-83.1241616
2625740,42.444398,-82.8736621
2616020,45.0097693,-86.136299
2611030,44.7172077,-84.6459674
2614230,42.5558426,-86.1072802
2617400,42.6969367,-86.0088921
2618420,42.7725503,-86.121532
2632300,42.4154791,-86.2153287
2633810,42.6973873,-85.44871
2607710,41.756681,-84.6843937
2610410,41.9813933,-85.3242183
2634410,42.0630676,-85.1347832
2617640,42.1087481,-84.5075431
2625650,41.978321,-84.4870283
2628500,41.8427432,-84.4788731
2619920,42.0062613,-84.6351576
2605780,43.7043649,-85.496467
2610620,43.0627291,-85.6572599
2618390,41.8862976,-84.6226982
2617820,44.0501896,-84.7841687
2635850,44.3281655,-84.1891148
2615990,44.0394656,-84.4792314
2603570,45.0116805,-84.1553823
2604950,44.6200811,-85.988117
2633870,44.7923079,-85.5865043
2632940,43.9902914,-83.9210759
2608940,42.3190099,-84.0488939
2612540,42.2996165,-84.3027838
2624960,42.1704499,-84.2546994
2616080,42.9323526,-85.6977639
2616470,42.9198409,-85.7771811
2616500,43.3255518,-85.805553
2620310,43.2414307,-85.76135
2630030,43.1043786,-85.5155753
2632370,43.1519272,-85.736834
2621810,45.457415,-84.800964
2601920,41.9843327,-84.3460816
2624570,41.7602365,-84.2158682
2630780,41.7951529,-84.0757783
2633720,42.0020394,-83.9566052
2604830,42.098265,-86.3891525
2615480,41.7995913,-86.4799782
2625560,41.8592659,-86.235516
2629790,41.8476364,-86.5780666
2610830,43.0686115,-85.9154593
2615150,43.4657578,-85.9515969
2635730,42.6705545,-84.184749
2624180,43.4799932,-86.3661485
2625800,43.248935,-86.2873438
2626760,43.2363908,-86.1777322
2629370,43.1985643,-85.9628236
2619950,42.2782181,-85.6373187
2631020,42.1173118,-85.6759993
2615450,42.288945,-85.3831665
2612030,42.3620182,-83.8843371
2628140,42.4665175,-83.9237432
2636330,42.3913102,-83.7464743
2608430,41.8904079,-85.9851438
2625140,41.7882743,-86.7226201
2607140,41.8379226,-86.3804502
2622800,44.0832291,-85.1214649
2608910,45.6000995,-84.4354728
2636480,45.2644278,-84.5545039
2619170,45.4075232,-84.5532619
2621420,45.9220299,-84.4302599
2600012,46.034571,-84.7509671
2622230,45.8784816,-84.6445415
2606090,42.5798286,-83.2788848
2614070,42.485648,-83.3759608
2618450,42.7830707,-83.5838918
2628740,42.6603696,-83.2788607
2635820,42.5764889,-83.3778893
2611190,46.2063578,-88.3258257
2605010,42.490839,-83.1822597
2609930,42.5366625,-83.1504875
2619890,44.9505534,-84.38293
2629220,45.8182428,-87.5530703
2633000,45.426876,-87.4843762
2604320,44.4456279,-86.111686
2610750,41.833885,-85.7665851
2622740,42.0214275,-85.8608863
2606900,46.46638,-84.8710885
2628020,46.143426,-84.3112457
2630990,46.3835767,-84.2747496
2636240,46.6062175,-85.1141883
2614820,42.5489887,-82.9476608
2629670,42.8196751,-82.7371803
2607040,43.2105395,-82.9765932
2608160,43.4066671,-82.6385218
2630840,43.4290095,-82.8663331
2633840,41.9795526,-85.6759423
2636120,41.7932622,-85.6717518
2628200,44.0550212,-85.5509024
2623160,44.0275856,-86.1710642
2630090,42.7906014,-83.0291191
2603240,42.8483674,-82.8912962
2621870,42.6201766,-82.8387914
2602790,42.7027712,-82.7356101
2620700,47.0725998,-88.2717389
2630210,42.5067504,-82.9363471
2632220,42.4600234,-82.9028495
2632670,42.5220505,-82.8938183
2632910,46.2196502,-88.7490293
2626040,45.8024586,-87.8131984
2605690,45.7191095,-86.6701479
2623830,46.0899093,-87.1876611
2606600,41.7816383,-86.2401843
2612810,42.0152442,-86.2917599
2612990,41.7863685,-86.0574795
2602070,42.2607867,-84.7681738
2618600,44.2835095,-84.7013106
2622260,45.7436506,-84.6966042
2627930,45.3125022,-84.8634944
2600006,46.3914205,-89.9231208
2635010,46.4505755,-89.7143807
2619470,46.6468337,-90.1148413
2618270,43.6136772,-86.0544746
2636060,43.6054212,-85.7351339
2625320,43.4230285,-85.7187835
2611700,43.5625969,-82.7458636
2602190,42.6119166,-82.6412238
2612420,42.7800288,-82.5687813
2628830,43.017501,-82.5322872
2636600,43.0808357,-82.7461941
2627720,45.6088557,-84.8319344
2617730,42.2490453,-85.1279426
2602040,45.0056689,-84.9548233
2606500,45.2256945,-85.0270748
2610560,44.7427157,-83.9505087
2622620,42.6116448,-85.0559167
2619050,41.8828834,-83.5622357
2623100,41.791233,-83.4860026
2622410,44.1560346,-86.3999352
2622200,43.9669775,-86.4242046
2635130,43.7539793,-86.0505413
2627840,43.7331522,-86.4733531
2607800,43.0198743,-82.9005019
2612240,42.9375613,-83.1740106
2625680,43.2218537,-83.2180931
2622320,41.8661433,-84.0259536
2636270,41.7718088,-83.7203858
2634440,43.6641929,-83.4962877
2622860,43.3652873,-83.0528641
2620400,43.4196174,-83.2160546
2612480,42.9465811,-85.6067625
2616110,42.8988684,-85.6653431
2620160,42.878437,-85.6721261
2620910,43.4023336,-85.2731004
2633930,43.3718605,-85.5234431
2636570,42.8994008,-85.7072379
2614690,46.3181777,-87.3730336
2625400,46.4841316,-87.8974983
2602670,42.9196598,-83.0341562
2623490,42.9199831,-82.7325176
2625230,42.7266076,-82.8449463
2608400,43.5819535,-83.1342697
2623910,43.2593329,-83.5502496
2602010,43.5451084,-83.5536946
2634710,43.3759014,-83.5686496
2627180,43.692017,-83.2764068
2623280,43.3327475,-83.3579696
2604530,43.0735575,-85.2493546
2619530,46.4889381,-87.6671307
2620280,43.0364717,-85.7573279
2616320,42.9155298,-83.4997755
2615730,44.9957979,-84.720591
2622350,44.8947554,-85.0632923
2612560,45.1452189,-85.1162046
2603540,42.9839793,-83.6217324
2604500,43.0898469,-83.6966646
2618990,42.6255577,-83.5961564
2606870,42.5181209,-83.7614046
2604740,42.9711943,-83.6675355
2604800,43.0157603,-83.6000592
2614550,43.0677598,-83.8583082
2615750,43.1195457,-83.6085207
2624000,44.6144915,-84.1578001
2615600,46.070051,-85.2907193
2635910,42.8539022,-86.1347193
2609570,42.624821,-82.9332451
2620880,42.4864126,-82.9027719
2624690,42.5957668,-82.8830418
2629940,42.7019977,-83.1452266
2634470,42.6461116,-83.0281777
2635190,42.5349303,-83.0454193
2615060,43.5141536,-84.1060875
2603480,43.1970872,-84.414031
2605820,43.2581413,-83.8234294
2608070,43.4593114,-83.9391379
2610110,43.1829004,-83.7227148
2635970,43.0679431,-83.7570081
2604620,44.9834015,-85.1998423
2606510,45.1437858,-84.8798672
2608730,45.2805079,-85.2451722
2608610,45.0680596,-85.2382649
2621390,45.123893,-85.9799661
2615390,43.1431772,-86.1361298
2602550,42.9775937,-85.9585688
2625920,45.415958,-85.8502457
2630060,45.3462719,-83.9070795
2624750,43.6349401,-84.7639347
2607530,42.8160688,-83.9735306
2607890,43.011121,-83.7783477
2611430,43.027771,-83.5133682
2614520,43.0267945,-83.6891914
2620940,43.1691534,-83.4583866
2621690,42.8072446,-83.8246821
2624720,43.131617,-83.6789495
